date,source,pos,proportion
2001-12-27,gwb,AUX,0.0568025652771415
2001-12-27,gwb,NOUN,0.0783325698579936
2001-12-27,gwb,PRON,0.0590929912963811
2001-12-27,gwb,VERB,0.0769583142464498
2001-12-27,gwb,PROPN,0.0792487402656894
2001-12-27,gwb,ADP,0.0787906550618415
2001-12-27,gwb,SCONJ,0.0517636280348145
2001-12-27,gwb,ADV,0.0765002290426019
2006-03-31,gwb,DET,0.0870712401055409
2006-03-31,gwb,SYM,0
2006-03-31,gwb,X,0
2006-03-31,gwb,NUM,0
2006-03-31,gwb,CCONJ,0.0817941952506596
2006-03-31,gwb,PUNCT,0.0936675461741425
2006-03-31,gwb,INTJ,0
2006-03-31,gwb,ADJ,0.0910290237467019
2006-03-31,gwb,PART,0.0725593667546174
2006-03-31,gwb,AUX,0.0593667546174143
2006-03-31,gwb,NOUN,0.0923482849604222
2006-03-31,gwb,PRON,0.08311345646438
2006-03-31,gwb,VERB,0.0857519788918206
2006-03-31,gwb,PROPN,0.079155672823219
2006-03-31,gwb,ADP,0.0897097625329815
2006-03-31,gwb,SCONJ,0
2006-03-31,gwb,ADV,0.0844327176781003
2008-09-07,gwb,DET,0.0795631825273011
2008-09-07,gwb,SYM,0
2008-09-07,gwb,X,0
2008-09-07,gwb,NUM,0
2008-09-07,gwb,CCONJ,0.0792511700468019
2008-09-07,gwb,PUNCT,0.080811232449298
2008-09-07,gwb,INTJ,0
2008-09-07,gwb,ADJ,0.0798751950078003
2008-09-07,gwb,PART,0.0770670826833073
2008-09-07,gwb,AUX,0.0758190327613105
2008-09-07,gwb,NOUN,0.0801872074882995
2008-09-07,gwb,PRON,0.0786271450858034
2008-09-07,gwb,VERB,0.0773790951638066
2008-09-07,gwb,PROPN,0.0561622464898596
2008-09-07,gwb,ADP,0.0783151326053042
2008-09-07,gwb,SCONJ,0.0764430577223089
2008-09-07,gwb,ADV,0.0804992199687987
2005-07-26,gwb,DET,0.0773152081563297
2005-07-26,gwb,SYM,0
2005-07-26,gwb,X,0
2005-07-26,gwb,NUM,0.0365335598980459
2005-07-26,gwb,CCONJ,0.0858113848768054
2005-07-26,gwb,PUNCT,0.0883602378929482
2005-07-26,gwb,INTJ,0
2005-07-26,gwb,ADJ,0.0824129141886151
2005-07-26,gwb,PART,0.0756159728122345
2005-07-26,gwb,AUX,0.0679694137638063
2005-07-26,gwb,NOUN,0.0875106202209006
2005-07-26,gwb,PRON,0.0722175021240442
2005-07-26,gwb,VERB,0.0764655904842821
2005-07-26,gwb,PROPN,0.0441801189464741
2005-07-26,gwb,ADP,0.0790144435004248
2005-07-26,gwb,SCONJ,0.0739167374681393
2005-07-26,gwb,ADV,0.0526762956669499
2001-11-10,gwb,DET,0.0768856447688565
2001-11-10,gwb,SYM,0
2001-11-10,gwb,X,0
2001-11-10,gwb,NUM,0.0279805352798054
2001-11-10,gwb,CCONJ,0.0700729927007299
2001-11-10,gwb,PUNCT,0.0776155717761557
2001-11-10,gwb,INTJ,0
2001-11-10,gwb,ADJ,0.075669099756691
2001-11-10,gwb,PART,0.0705596107055961
2001-11-10,gwb,AUX,0.0761557177615572
2001-11-10,gwb,NOUN,0.0773722627737226
2001-11-10,gwb,PRON,0.0771289537712895
2001-11-10,gwb,VERB,0.0763990267639903
2001-11-10,gwb,PROPN,0.0683698296836983
2001-11-10,gwb,ADP,0.0766423357664234
2001-11-10,gwb,SCONJ,0.0754257907542579
2001-11-10,gwb,ADV,0.0737226277372263
2007-07-26,gwb,DET,0.0797475616752725
2007-07-26,gwb,SYM,0
2007-07-26,gwb,X,0
2007-07-26,gwb,NUM,0.0504876649454963
2007-07-26,gwb,CCONJ,0.0751577739529547
2007-07-26,gwb,PUNCT,0.080895008605852
2007-07-26,gwb,INTJ,0
2007-07-26,gwb,ADJ,0.0585197934595525
2007-07-26,gwb,PART,0.0682730923694779
2007-07-26,gwb,AUX,0.0671256454388985
2007-07-26,gwb,NOUN,0.0803212851405623
2007-07-26,gwb,PRON,0.0763052208835341
2007-07-26,gwb,VERB,0.0774526678141136
2007-07-26,gwb,PROPN,0.0740103270223752
2007-07-26,gwb,ADP,0.0791738382099828
2007-07-26,gwb,SCONJ,0.0625358577165806
2007-07-26,gwb,ADV,0.0699942627653471
2004-11-15,gwb,DET,0.0748530776368698
2004-11-15,gwb,SYM,0
2004-11-15,gwb,X,0
2004-11-15,gwb,NUM,0.06371790906279
2004-11-15,gwb,CCONJ,0.074234457160532
2004-11-15,gwb,PUNCT,0.0760903185895453
2004-11-15,gwb,INTJ,0
2004-11-15,gwb,ADJ,0.0723785957315187
2004-11-15,gwb,PART,0.0566037735849057
2004-11-15,gwb,AUX,0.0720692854933498
2004-11-15,gwb,NOUN,0.0733065264460254
2004-11-15,gwb,PRON,0.0729972162078565
2004-11-15,gwb,VERB,0.0745437673987009
2004-11-15,gwb,PROPN,0.0757810083513764
2004-11-15,gwb,ADP,0.0754716981132075
2004-11-15,gwb,SCONJ,0.0736158366841942
2004-11-15,gwb,ADV,0.0643365295391277
2007-03-06,gwb,DET,0.0909090909090909
2007-03-06,gwb,SYM,0
2007-03-06,gwb,X,0
2007-03-06,gwb,NUM,0
2007-03-06,gwb,CCONJ,0.063754427390791
2007-03-06,gwb,PUNCT,0.0956316410861865
2007-03-06,gwb,INTJ,0
2007-03-06,gwb,ADJ,0.0802833530106257
2007-03-06,gwb,PART,0.076741440377804
2007-03-06,gwb,AUX,0.0932703659976387
2007-03-06,gwb,NOUN,0.0920897284533648
2007-03-06,gwb,PRON,0.0743801652892562
2007-03-06,gwb,VERB,0.0944510035419126
2007-03-06,gwb,PROPN,0.0283353010625738
2007-03-06,gwb,ADP,0.0861865407319953
2007-03-06,gwb,SCONJ,0.089728453364817
2007-03-06,gwb,ADV,0.0342384887839433
2003-05-22,gwb,DET,0.0761298149833182
2003-05-22,gwb,SYM,0
2003-05-22,gwb,X,0
2003-05-22,gwb,NUM,0.0454959053685168
2003-05-22,gwb,CCONJ,0.070367000303306
2003-05-22,gwb,PUNCT,0.0779496511980588
2003-05-22,gwb,INTJ,0
2003-05-22,gwb,ADJ,0.0776463451622687
2003-05-22,gwb,PART,0.0737033666969973
2003-05-22,gwb,AUX,0.0618744313011829
2003-05-22,gwb,NOUN,0.0764331210191083
2003-05-22,gwb,PRON,0.0721868365180467
2003-05-22,gwb,VERB,0.0758265089475281
2003-05-22,gwb,PROPN,0.0652107976948741
2003-05-22,gwb,ADP,0.0727934485896269
2003-05-22,gwb,SCONJ,0.0773430391264786
2003-05-22,gwb,ADV,0.0770397330906885
2004-11-04,gwb,DET,0.0732448586769324
2004-11-04,gwb,SYM,0
2004-11-04,gwb,X,0
2004-11-04,gwb,NUM,0.0644311619896667
2004-11-04,gwb,CCONJ,0.0741566204032013
2004-11-04,gwb,PUNCT,0.0746631546955729
2004-11-04,gwb,INTJ,0.000506534292371594
2004-11-04,gwb,ADJ,0.0735487792523554
2004-11-04,gwb,PART,0.0650390031405126
2004-11-04,gwb,AUX,0.0726370175260865
2004-11-04,gwb,NOUN,0.0745618478370986
2004-11-04,gwb,PRON,0.0744605409786243
2004-11-04,gwb,VERB,0.073751392969304
2004-11-04,gwb,PROPN,0.0604801945091683
2004-11-04,gwb,ADP,0.0743592341201499
2004-11-04,gwb,SCONJ,0.0729409381015095
2004-11-04,gwb,ADV,0.0712187215074461
2001-03-29,gwb,DET,0.0763923944135958
2001-03-29,gwb,SYM,0
2001-03-29,gwb,X,0
2001-03-29,gwb,NUM,0.0462729261315834
2001-03-29,gwb,CCONJ,0.0753828032979976
2001-03-29,gwb,PUNCT,0.0767289247854619
2001-03-29,gwb,INTJ,0
2001-03-29,gwb,ADJ,0.0758875988557967
2001-03-29,gwb,PART,0.0731953558808682
2001-03-29,gwb,AUX,0.0701665825340737
2001-03-29,gwb,NOUN,0.0765606595995289
2001-03-29,gwb,PRON,0.0728588255090022
2001-03-29,gwb,VERB,0.0755510684839307
2001-03-29,gwb,PROPN,0.066296483257614
2001-03-29,gwb,ADP,0.0762241292276628
2001-03-29,gwb,SCONJ,0.0740366818105334
2001-03-29,gwb,ADV,0.0644455662123507
2002-05-24,gwb,DET,0.0733769776322968
2002-05-24,gwb,SYM,0.0421440261865794
2002-05-24,gwb,X,0
2002-05-24,gwb,NUM,0.0695581014729951
2002-05-24,gwb,CCONJ,0.0705128205128205
2002-05-24,gwb,PUNCT,0.0737861429350791
2002-05-24,gwb,INTJ,0
2002-05-24,gwb,ADJ,0.0735133660665576
2002-05-24,gwb,PART,0.0417348608837971
2002-05-24,gwb,AUX,0.0713311511183852
2002-05-24,gwb,NOUN,0.0711947626841244
2002-05-24,gwb,PRON,0.0630114566284779
2002-05-24,gwb,VERB,0.0681942171303873
2002-05-24,gwb,PROPN,0.0741953082378614
2002-05-24,gwb,ADP,0.073240589198036
2002-05-24,gwb,SCONJ,0.0627386797599564
2002-05-24,gwb,ADV,0.0714675395526459
2003-04-10,gwb,DET,0.077848678213309
2003-04-10,gwb,SYM,0
2003-04-10,gwb,X,0
2003-04-10,gwb,NUM,0
2003-04-10,gwb,CCONJ,0.0773017319963537
2003-04-10,gwb,PUNCT,0.0804010938924339
2003-04-10,gwb,INTJ,0
2003-04-10,gwb,ADJ,0.0796718322698268
2003-04-10,gwb,PART,0.076207839562443
2003-04-10,gwb,AUX,0.079489516864175
2003-04-10,gwb,NOUN,0.0789425706472197
2003-04-10,gwb,PRON,0.0802187784867821
2003-04-10,gwb,VERB,0.0800364630811304
2003-04-10,gwb,PROPN,0.0783956244302644
2003-04-10,gwb,ADP,0.0782133090246126
2003-04-10,gwb,SCONJ,0.0539653600729262
2003-04-10,gwb,ADV,0.0793072014585232
2003-07-22,gwb,DET,0.0761904761904762
2003-07-22,gwb,SYM,0
2003-07-22,gwb,X,0
2003-07-22,gwb,NUM,0.023015873015873
2003-07-22,gwb,CCONJ,0.0777777777777778
2003-07-22,gwb,PUNCT,0.0833333333333333
2003-07-22,gwb,INTJ,0
2003-07-22,gwb,ADJ,0.0793650793650794
2003-07-22,gwb,PART,0.0650793650793651
2003-07-22,gwb,AUX,0.0714285714285714
2003-07-22,gwb,NOUN,0.0825396825396825
2003-07-22,gwb,PRON,0.0817460317460317
2003-07-22,gwb,VERB,0.0722222222222222
2003-07-22,gwb,PROPN,0.0674603174603175
2003-07-22,gwb,ADP,0.080952380952381
2003-07-22,gwb,SCONJ,0.0603174603174603
2003-07-22,gwb,ADV,0.0785714285714286
